,xrsa,xrsb
1988-10-01 07:23:02.500,3.9e-08,1.41e-06
1988-10-01 07:23:05.500,4.21e-08,1.44e-06
1988-10-01 07:23:08.500,4.52e-08,1.51e-06
1988-10-01 07:23:11.500,5e-08,1.57e-06
1988-10-01 07:23:15.500,5.84e-08,1.64e-06
1988-10-01 07:23:18.500,6.57e-08,1.74e-06
1988-10-01 07:23:21.500,7.66e-08,1.9e-06
1988-10-01 07:23:24.500,9.09e-08,2.1e-06
1988-10-01 07:23:27.500,1.11e-07,2.36e-06
1988-10-01 07:23:30.500,5.49e-07,2.66e-06
1988-10-01 07:23:33.500,3.27e-07,2.96e-06
1988-10-01 07:23:36.500,2.59e-07,3.22e-06
1988-10-01 07:23:39.500,2.56e-07,3.52e-06
1988-10-01 07:23:42.500,2.79e-07,3.78e-06
1988-10-01 07:23:45.500,3.16e-07,4.01e-06
1988-10-01 07:23:48.500,3.5e-07,4.27e-06
1988-10-01 07:23:51.500,3.81e-07,4.5e-06
1988-10-01 07:23:54.500,4.15e-07,4.73e-06
1988-10-01 07:23:58.500,4.5e-07,4.96e-06
1988-10-01 07:24:00.500,4.69e-07,5.13e-06
1988-10-01 07:24:04.500,4.92e-07,5.29e-06
1988-10-01 07:24:07.500,5.18e-07,5.46e-06
1988-10-01 07:24:10.500,5.4e-07,5.72e-06
1988-10-01 07:24:13.500,5.63e-07,5.95e-06
1988-10-01 07:24:16.500,5.97e-07,6.22e-06
1988-10-01 07:24:19.500,6.14e-07,6.41e-06
1988-10-01 07:24:22.500,6.34e-07,6.61e-06
1988-10-01 07:24:25.500,6.48e-07,6.78e-06
1988-10-01 07:24:28.500,6.57e-07,6.94e-06
1988-10-01 07:24:31.500,6.63e-07,7.07e-06
1988-10-01 07:24:34.500,6.71e-07,7.2e-06
1988-10-01 07:24:37.500,6.71e-07,7.3e-06
1988-10-01 07:24:40.500,6.71e-07,7.43e-06
1988-10-01 07:24:43.500,6.63e-07,7.53e-06
1988-10-01 07:24:46.500,6.68e-07,7.6e-06
1988-10-01 07:24:49.500,6.74e-07,7.67e-06
1988-10-01 07:24:53.500,6.74e-07,7.76e-06
1988-10-01 07:24:56.500,6.77e-07,7.86e-06
1988-10-01 07:24:58.500,6.8e-07,7.93e-06
1988-10-01 07:25:02.500,6.82e-07,7.99e-06
1988-10-01 07:25:05.500,6.88e-07,8.09e-06
1988-10-01 07:25:08.500,6.91e-07,8.16e-06
1988-10-01 07:25:11.500,6.97e-07,8.29e-06
1988-10-01 07:25:14.500,6.94e-07,8.36e-06
1988-10-01 07:25:17.500,7.08e-07,8.42e-06
1988-10-01 07:25:20.500,7.14e-07,8.55e-06
1988-10-01 07:25:23.500,7.22e-07,8.62e-06
1988-10-01 07:25:26.500,7.34e-07,8.78e-06
1988-10-01 07:25:29.500,7.51e-07,8.95e-06
1988-10-01 07:25:32.500,7.73e-07,9.11e-06
1988-10-01 07:25:35.500,7.96e-07,9.34e-06
1988-10-01 07:25:38.500,8.22e-07,9.58e-06
1988-10-01 07:25:41.500,8.47e-07,9.84e-06
1988-10-01 07:25:44.500,8.78e-07,1.01e-05
1988-10-01 07:25:48.500,9.21e-07,1.03e-05
1988-10-01 07:25:51.500,9.47e-07,1.04e-05
1988-10-01 07:25:54.500,9.72e-07,1.06e-05
1988-10-01 07:25:57.500,9.98e-07,1.08e-05
1988-10-01 07:26:00.500,1.02e-06,1.1e-05
1988-10-01 07:26:02.500,1.05e-06,1.12e-05
1988-10-01 07:26:15.500,1.15e-06,1.2e-05
1988-10-01 07:26:18.500,1.17e-06,1.23e-05
1988-10-01 07:26:21.500,1.19e-06,1.25e-05
1988-10-01 07:26:24.500,1.22e-06,1.27e-05
1988-10-01 07:26:27.500,4.73e-06,1.29e-05
1988-10-01 07:26:30.500,2.67e-06,1.32e-05
1988-10-01 07:26:34.500,1.89e-06,1.34e-05
1988-10-01 07:26:37.500,1.62e-06,1.37e-05
1988-10-01 07:26:40.500,1.52e-06,1.39e-05
1988-10-01 07:26:43.500,1.55e-06,1.43e-05
1988-10-01 07:26:46.500,1.57e-06,3.54e-05
1988-10-01 07:26:49.500,1.67e-06,2.21e-05
1988-10-01 07:26:52.500,1.77e-06,1.72e-05
