,xrsa,xrsb
1985-03-30 01:04:00.500,1e-09,3.97e-08
1985-03-30 01:04:04.500,1e-09,3.35e-08
1985-03-30 01:04:07.500,1e-09,3.66e-08
1985-03-30 01:04:10.500,1e-09,3.35e-08
1985-03-30 01:04:13.500,1e-09,3.66e-08
1985-03-30 01:04:16.500,1e-09,3.97e-08
1985-03-30 01:04:19.500,1e-09,3.97e-08
1985-03-30 01:04:22.500,1e-09,3.97e-08
1985-03-30 01:04:25.500,1e-09,4.28e-08
1985-03-30 01:04:28.500,1e-09,3.97e-08
1985-03-30 01:04:31.500,1e-09,3.66e-08
1985-03-30 01:04:34.500,1e-09,3.66e-08
1985-03-30 01:04:37.500,1e-09,3.66e-08
1985-03-30 01:04:40.500,1e-09,4.28e-08
1985-03-30 01:04:43.500,1e-09,4.28e-08
1985-03-30 01:04:46.500,1e-09,4.28e-08
1985-03-30 01:04:49.500,1e-09,3.97e-08
1985-03-30 01:04:53.500,1e-09,4.28e-08
1985-03-30 01:04:56.500,1e-09,3.97e-08
1985-03-30 01:04:59.500,1e-09,3.66e-08
1985-03-30 01:05:02.500,1e-09,3.97e-08
1985-03-30 01:05:05.500,1e-09,3.66e-08
1985-03-30 01:05:08.500,1e-09,3.66e-08
1985-03-30 01:05:11.500,1e-09,3.97e-08
1985-03-30 01:05:14.500,1e-09,3.66e-08
1985-03-30 01:05:17.500,1e-09,3.97e-08
1985-03-30 01:05:20.500,1e-09,3.66e-08
1985-03-30 01:05:23.500,1e-09,3.66e-08
1985-03-30 01:05:26.500,1e-09,3.66e-08
1985-03-30 01:05:29.500,1e-09,3.97e-08
1985-03-30 01:05:32.500,1e-09,4.28e-08
1985-03-30 01:05:35.500,1e-09,3.97e-08
1985-03-30 01:05:38.500,1e-09,3.97e-08
1985-03-30 01:05:41.500,1e-09,4.28e-08
1985-03-30 01:05:54.500,1e-09,4.28e-08
1985-03-30 01:05:57.500,1e-09,3.97e-08
1985-03-30 01:06:00.500,1e-09,3.97e-08
1985-03-30 01:06:03.500,1e-09,4.59e-08
1985-03-30 01:06:06.500,1e-09,3.97e-08
1985-03-30 01:06:09.500,1e-09,4.59e-08
1985-03-30 01:06:12.500,1e-09,4.28e-08
1985-03-30 01:06:15.500,1e-09,4.59e-08
1985-03-30 01:06:18.500,1e-09,4.28e-08
1985-03-30 01:06:21.500,1e-09,4.59e-08
1985-03-30 01:06:24.500,1e-09,3.97e-08
1985-03-30 01:06:27.500,1e-09,3.66e-08
1985-03-30 01:06:30.500,1e-09,3.66e-08
1985-03-30 01:06:33.500,1e-09,3.97e-08
1985-03-30 01:06:37.500,1e-09,4.9e-08
1985-03-30 01:06:40.500,1e-09,4.59e-08
1985-03-30 01:06:43.500,1e-09,4.28e-08
1985-03-30 01:06:46.500,1e-09,4.28e-08
1985-03-30 01:06:49.500,1e-09,4.59e-08
1985-03-30 01:06:52.500,1e-09,5.21e-08
1985-03-30 01:06:55.500,1e-09,4.9e-08
1985-03-30 01:06:58.500,1e-09,5.21e-08
1985-03-30 01:07:01.500,1e-09,5.52e-08
1985-03-30 01:07:04.500,1e-09,5.52e-08
1985-03-30 01:07:07.500,1e-09,5.83e-08
1985-03-30 01:07:10.500,1e-09,6.14e-08
1985-03-30 01:07:13.500,1.21e-09,6.45e-08
1985-03-30 01:07:16.500,1.1e-09,6.76e-08
1985-03-30 01:07:19.500,1e-09,6.76e-08
1985-03-30 01:07:22.500,1e-09,7.07e-08
1985-03-30 01:07:25.500,1.49e-09,7.69e-08
1985-03-30 01:07:29.500,1.49e-09,7.69e-08
1985-03-30 01:07:32.500,2.05e-09,7.69e-08
1985-03-30 01:07:35.500,2.61e-09,8.31e-08
1985-03-30 01:07:38.500,2.61e-09,8.93e-08
1985-03-30 01:07:41.500,2.89e-09,9.55e-08
1985-03-30 01:07:44.500,2.61e-09,1.02e-07
1985-03-30 01:07:47.500,2.33e-09,1.05e-07
1985-03-30 01:07:50.500,2.61e-09,1.08e-07
1985-03-30 01:07:53.500,2.89e-09,1.08e-07
1985-03-30 01:07:56.500,2.33e-09,1.11e-07
1985-03-30 01:07:59.500,2.19e-09,1.14e-07
1985-03-30 01:08:02.500,2.05e-09,1.14e-07
1985-03-30 01:08:05.500,2.89e-09,1.14e-07
1985-03-30 01:08:08.500,3.73e-09,1.17e-07
1985-03-30 01:08:11.500,3.45e-09,1.2e-07
1985-03-30 01:08:14.500,3.17e-09,1.23e-07
1985-03-30 01:08:18.500,3.31e-09,1.3e-07
1985-03-30 01:08:21.500,3.45e-09,1.27e-07
1985-03-30 01:08:24.500,3.17e-09,1.36e-07
1985-03-30 01:08:27.500,2.89e-09,1.39e-07
1985-03-30 01:08:30.500,3.31e-09,1.39e-07
1985-03-30 01:08:33.500,3.73e-09,1.42e-07
1985-03-30 01:08:36.500,3.45e-09,1.42e-07
1985-03-30 01:08:39.500,3.45e-09,1.42e-07
1985-03-30 01:08:42.500,3.73e-09,1.42e-07
1985-03-30 01:08:45.500,3.17e-09,1.36e-07
1985-03-30 01:08:48.500,3.17e-09,1.39e-07
1985-03-30 01:08:51.500,4.29e-09,1.45e-07
1985-03-30 01:08:54.500,4.01e-09,1.45e-07
1985-03-30 01:08:57.500,3.73e-09,1.42e-07
1985-03-30 01:09:00.500,3.17e-09,1.39e-07
1985-03-30 01:09:03.500,3.59e-09,1.39e-07
1985-03-30 01:09:06.500,2.82e-09,1.39e-07
1985-03-30 01:09:10.500,2.05e-09,1.36e-07
1985-03-30 01:09:13.500,2.61e-09,1.33e-07
1985-03-30 01:09:16.500,3.17e-09,1.36e-07
1985-03-30 01:09:19.500,3.45e-09,1.36e-07
1985-03-30 01:09:22.500,3.73e-09,1.39e-07
1985-03-30 01:09:25.500,3.31e-09,1.39e-07
1985-03-30 01:09:28.500,2.89e-09,1.39e-07
1985-03-30 01:09:31.500,2.61e-09,1.33e-07
1985-03-30 01:09:34.500,2.61e-09,1.33e-07
1985-03-30 01:09:37.500,2.61e-09,1.27e-07
1985-03-30 01:09:40.500,2.61e-09,1.3e-07
1985-03-30 01:09:43.500,2.61e-09,1.3e-07
1985-03-30 01:09:46.500,2.61e-09,1.27e-07
1985-03-30 01:09:49.500,2.33e-09,1.23e-07
1985-03-30 01:09:52.500,1.66e-09,1.23e-07
1985-03-30 01:09:55.500,1.58e-09,1.23e-07
1985-03-30 01:09:59.500,2.09e-09,1.2e-07
1985-03-30 01:10:02.500,1.65e-09,1.17e-07
1985-03-30 01:10:05.500,1.21e-09,1.14e-07
1985-03-30 01:10:08.500,1e-09,1.14e-07
1985-03-30 01:10:11.500,1e-09,1.2e-07
1985-03-30 01:10:14.500,1e-09,1.14e-07
1985-03-30 01:10:17.500,1e-09,1.14e-07
1985-03-30 01:10:20.500,1.49e-09,1.11e-07
1985-03-30 01:10:23.500,1.35e-09,1.14e-07
1985-03-30 01:10:26.500,1.21e-09,1.08e-07
1985-03-30 01:10:29.500,1e-09,1.05e-07
1985-03-30 01:10:32.500,1.21e-09,1.08e-07
1985-03-30 01:10:35.500,1.21e-09,1.08e-07
1985-03-30 01:10:38.500,1.63e-09,1.02e-07
1985-03-30 01:10:41.500,1.7e-09,1.05e-07
1985-03-30 01:10:44.500,1.45e-09,1.05e-07
1985-03-30 01:10:47.500,1.21e-09,1.05e-07
1985-03-30 01:10:51.500,1e-09,1.05e-07
1985-03-30 01:10:54.500,1e-09,9.86e-08
1985-03-30 01:10:57.500,1.21e-09,9.55e-08
1985-03-30 01:11:00.500,1.21e-09,9.86e-08
1985-03-30 01:11:03.500,1.21e-09,1.02e-07
1985-03-30 01:11:06.500,1.21e-09,9.55e-08
1985-03-30 01:11:09.500,1e-09,9.55e-08
1985-03-30 01:11:12.500,1e-09,9.24e-08
1985-03-30 01:11:15.500,1e-09,8.93e-08
1985-03-30 01:11:18.500,1e-09,9.55e-08
1985-03-30 01:11:21.500,1e-09,9.24e-08
1985-03-30 01:11:24.500,1e-09,9.55e-08
1985-03-30 01:11:27.500,1e-09,8.62e-08
1985-03-30 01:11:30.500,1e-09,8.93e-08
1985-03-30 01:11:33.500,1e-09,8.93e-08
1985-03-30 01:11:36.500,1e-09,8.31e-08
1985-03-30 01:11:39.500,1e-09,8.62e-08
1985-03-30 01:11:43.500,1e-09,8.31e-08
1985-03-30 01:11:46.500,1e-09,8e-08
1985-03-30 01:11:49.500,1e-09,8.31e-08
1985-03-30 01:11:52.500,1e-09,8e-08
1985-03-30 01:11:55.500,1e-09,7.69e-08
1985-03-30 01:11:58.500,1e-09,7.69e-08
