,xrsa,xrsb
2004-01-09 16:32:00,1.4854777e-08,2.5785926e-07
2004-01-09 16:32:03,1.4854905e-08,2.5786133e-07
2004-01-09 16:32:06,1.3911014e-08,2.5786377e-07
2004-01-09 16:32:09,1.3954557e-08,2.5787642e-07
2004-01-09 16:32:12,1.3323247e-08,2.5787642e-07
2004-01-09 16:32:15,1.4087612e-08,2.5787148e-07
2004-01-09 16:32:18,1.33769005e-08,2.5786437e-07
2004-01-09 16:32:21,1.3283701e-08,2.578644e-07
2004-01-09 16:32:24,1.3635114e-08,2.578565e-07
2004-01-09 16:32:27,1.3901884e-08,2.57853e-07
2004-01-09 16:32:30,1.48543995e-08,2.57853e-07
2004-01-09 16:32:33,1.4853744e-08,2.578422e-07
2004-01-09 16:32:36,1.4853743e-08,2.5924302e-07
2004-01-09 16:32:39,1.4853604e-08,2.5783984e-07
2004-01-09 16:32:42,1.485312e-08,2.5783189e-07
2004-01-09 16:32:45,1.4853119e-08,2.5783186e-07
2004-01-09 16:32:48,1.4852826e-08,2.5782703e-07
2004-01-09 16:32:51,1.4852529e-08,2.578221e-07
2004-01-09 16:32:54,1.485253e-08,2.578221e-07
2004-01-09 16:32:57,1.48520725e-08,2.5781455e-07
2004-01-09 16:33:00,1.4851966e-08,2.5781281e-07
2004-01-09 16:33:03,1.4851966e-08,2.5781284e-07
2004-01-09 16:33:06,1.4853025e-08,2.5783035e-07
2004-01-09 16:33:09,1.4853024e-08,2.5902867e-07
2004-01-09 16:33:12,1.4852848e-08,2.578274e-07
2004-01-09 16:33:15,1.48524375e-08,2.578206e-07
2004-01-09 16:33:18,1.48524375e-08,2.6192168e-07
2004-01-09 16:33:21,1.4852577e-08,2.6213468e-07
2004-01-09 16:33:24,1.4852679e-08,2.6046405e-07
2004-01-09 16:33:27,1.4852678e-08,2.5892604e-07
2004-01-09 16:33:30,1.485353e-08,2.6144158e-07
2004-01-09 16:33:33,1.4853698e-08,2.6044233e-07
2004-01-09 16:33:36,1.4853619e-08,2.604529e-07
2004-01-09 16:33:39,1.485308e-08,2.5956706e-07
2004-01-09 16:33:42,1.485308e-08,2.6355286e-07
2004-01-09 16:33:45,1.4853487e-08,2.6502448e-07
2004-01-09 16:33:48,1.48540815e-08,2.6503446e-07
2004-01-09 16:33:51,1.48540815e-08,2.6503446e-07
2004-01-09 16:33:54,1.4854696e-08,2.6504472e-07
2004-01-09 16:33:57,1.4855035e-08,2.6505043e-07
2004-01-09 16:34:00,1.56538e-08,2.6585923e-07
2004-01-09 16:34:03,1.5986073e-08,2.722528e-07
2004-01-09 16:34:06,1.6758074e-08,2.785901e-07
2004-01-09 16:34:09,1.675825e-08,2.7836535e-07
2004-01-09 16:34:12,1.6758976e-08,2.794549e-07
2004-01-09 16:34:15,1.6758976e-08,2.8535814e-07
2004-01-09 16:34:18,1.6758987e-08,2.8664246e-07
2004-01-09 16:34:21,1.8661183e-08,2.9225714e-07
2004-01-09 16:34:24,1.8661181e-08,2.981299e-07
2004-01-09 16:34:27,1.8661853e-08,3.0527897e-07
2004-01-09 16:34:30,1.9716367e-08,3.0963443e-07
2004-01-09 16:34:33,2.0900444e-08,3.2040143e-07
2004-01-09 16:34:36,2.2467455e-08,3.344741e-07
2004-01-09 16:34:39,2.3995348e-08,3.4480823e-07
2004-01-09 16:34:42,2.585991e-08,3.5557844e-07
2004-01-09 16:34:45,2.8181594e-08,3.6718723e-07
2004-01-09 16:34:48,3.049378e-08,3.846907e-07
2004-01-09 16:34:51,3.2357644e-08,3.972626e-07
2004-01-09 16:34:54,3.455282e-08,4.0544086e-07
2004-01-09 16:34:57,3.6086536e-08,4.17119e-07
2004-01-09 16:35:00,3.7685492e-08,4.2647156e-07
2004-01-09 16:35:03,3.9813216e-08,4.3945437e-07
2004-01-09 16:35:06,4.1489717e-08,4.50582e-07
2004-01-09 16:35:09,4.3177607e-08,4.6760013e-07
2004-01-09 16:35:12,4.504156e-08,4.8525635e-07
2004-01-09 16:35:15,4.69044e-08,5.0373507e-07
2004-01-09 16:35:18,4.8767397e-08,5.17721e-07
2004-01-09 16:35:21,4.9363248e-08,5.3310464e-07
2004-01-09 16:35:24,5.122645e-08,5.457086e-07
2004-01-09 16:35:27,5.289838e-08,5.656255e-07
2004-01-09 16:35:30,5.2898375e-08,5.7843954e-07
2004-01-09 16:35:33,5.2899896e-08,5.853886e-07
2004-01-09 16:35:36,5.3583435e-08,5.971966e-07
2004-01-09 16:35:39,5.4802573e-08,6.088169e-07
2004-01-09 16:35:42,5.480399e-08,6.2070643e-07
