,xrsa,xrsb
2006-01-21 22:02:00,7.316e-09,1.76906e-07
2006-01-21 22:02:03,7.316e-09,1.79979e-07
2006-01-21 22:02:06,7.315e-09,1.79977e-07
2006-01-21 22:02:09,7.315e-09,1.79977e-07
2006-01-21 22:02:12,7.316e-09,1.79983e-07
2006-01-21 22:02:15,7.316e-09,1.79985e-07
2006-01-21 22:02:18,7.316e-09,1.79985e-07
2006-01-21 22:02:21,7.316e-09,1.79982e-07
2006-01-21 22:02:24,7.316e-09,1.79982e-07
2006-01-21 22:02:27,7.316e-09,1.79979e-07
2006-01-21 22:02:30,7.315e-09,1.79968e-07
2006-01-21 22:02:33,7.315e-09,1.79968e-07
2006-01-21 22:02:36,7.315e-09,1.79972e-07
2006-01-21 22:02:39,7.315e-09,1.79976e-07
2006-01-21 22:02:42,7.315e-09,1.81412e-07
2006-01-21 22:02:45,7.315e-09,1.8139e-07
2006-01-21 22:02:48,7.315e-09,1.79973e-07
2006-01-21 22:02:51,7.315e-09,1.81299e-07
2006-01-21 22:02:54,7.315e-09,1.86016e-07
2006-01-21 22:02:57,7.315e-09,1.84844e-07
2006-01-21 22:03:00,7.315e-09,1.87183e-07
2006-01-21 22:03:03,7.315e-09,1.87189e-07
2006-01-21 22:03:06,7.315e-09,1.87189e-07
2006-01-21 22:03:09,7.315e-09,1.87187e-07
2006-01-21 22:03:12,7.315e-09,1.87186e-07
2006-01-21 22:03:15,7.315e-09,1.87186e-07
2006-01-21 22:03:18,7.315e-09,1.87183e-07
2006-01-21 22:03:21,7.315e-09,1.87183e-07
2006-01-21 22:03:24,7.315e-09,1.87182e-07
2006-01-21 22:03:27,7.315e-09,1.8718e-07
2006-01-21 22:03:30,7.315e-09,1.8718e-07
2006-01-21 22:03:33,7.315e-09,1.88428e-07
2006-01-21 22:03:36,7.989e-09,1.88471e-07
2006-01-21 22:03:39,7.647e-09,1.93131e-07
2006-01-21 22:03:42,8.501e-09,1.94386e-07
2006-01-21 22:03:45,9.221e-09,1.94385e-07
