,xrsa,xrsb
1991-09-08 16:26:02.500,2.22e-07,4.68e-06
1991-09-08 16:26:04.500,2.22e-07,4.68e-06
1991-09-08 16:26:08.500,2.22e-07,4.71e-06
1991-09-08 16:26:11.500,2.22e-07,4.71e-06
1991-09-08 16:26:14.500,2.22e-07,4.71e-06
1991-09-08 16:26:17.500,2.19e-07,4.71e-06
1991-09-08 16:26:20.500,2.22e-07,4.75e-06
1991-09-08 16:26:23.500,2.19e-07,4.75e-06
1991-09-08 16:26:26.500,2.22e-07,4.75e-06
1991-09-08 16:26:29.500,2.22e-07,4.78e-06
1991-09-08 16:26:32.500,2.22e-07,4.78e-06
1991-09-08 16:26:36.500,2.22e-07,4.81e-06
1991-09-08 16:26:39.500,2.25e-07,4.81e-06
1991-09-08 16:26:42.500,2.25e-07,4.81e-06
1991-09-08 16:26:45.500,2.22e-07,4.81e-06
1991-09-08 16:26:48.500,2.22e-07,4.85e-06
1991-09-08 16:26:51.500,2.22e-07,4.81e-06
1991-09-08 16:26:54.500,2.19e-07,4.85e-06
1991-09-08 16:26:57.500,2.22e-07,4.85e-06
1991-09-08 16:27:00.500,2.19e-07,4.85e-06
1991-09-08 16:27:03.500,2.16e-07,4.85e-06
1991-09-08 16:27:06.500,2.16e-07,4.85e-06
1991-09-08 16:27:09.500,2.16e-07,4.81e-06
1991-09-08 16:27:12.500,2.12e-07,4.81e-06
1991-09-08 16:27:15.500,2.12e-07,4.81e-06
1991-09-08 16:27:18.500,2.09e-07,4.78e-06
1991-09-08 16:27:21.500,2.06e-07,4.78e-06
1991-09-08 16:27:24.500,2.06e-07,4.78e-06
1991-09-08 16:27:27.500,2.03e-07,4.78e-06
1991-09-08 16:27:31.500,1.99e-07,4.78e-06
1991-09-08 16:27:34.500,1.99e-07,4.75e-06
1991-09-08 16:27:37.500,1.96e-07,4.75e-06
1991-09-08 16:27:40.500,1.93e-07,4.75e-06
1991-09-08 16:27:43.500,1.93e-07,4.75e-06
1991-09-08 16:27:46.500,1.9e-07,4.75e-06
1991-09-08 16:27:49.500,1.9e-07,4.71e-06
1991-09-08 16:27:52.500,1.87e-07,4.71e-06
1991-09-08 16:27:55.500,1.87e-07,4.71e-06
1991-09-08 16:27:58.500,1.87e-07,4.68e-06
1991-09-08 16:28:01.500,1.83e-07,4.68e-06
1991-09-08 16:28:04.500,1.8e-07,4.68e-06
1991-09-08 16:28:07.500,1.8e-07,4.64e-06
1991-09-08 16:28:10.500,1.77e-07,4.64e-06
1991-09-08 16:28:13.500,1.77e-07,4.64e-06
1991-09-08 16:28:16.500,1.74e-07,4.61e-06
1991-09-08 16:28:19.500,1.7e-07,4.61e-06
1991-09-08 16:28:23.500,1.67e-07,4.58e-06
1991-09-08 16:28:26.500,1.67e-07,4.58e-06
1991-09-08 16:28:29.500,1.67e-07,4.58e-06
1991-09-08 16:28:32.500,1.67e-07,4.58e-06
1991-09-08 16:28:35.500,1.64e-07,4.54e-06
1991-09-08 16:28:38.500,1.61e-07,4.54e-06
1991-09-08 16:28:41.500,1.61e-07,4.54e-06
1991-09-08 16:28:44.500,1.58e-07,4.54e-06
1991-09-08 16:28:47.500,1.61e-07,4.51e-06
1991-09-08 16:28:50.500,1.58e-07,4.51e-06
1991-09-08 16:28:53.500,1.54e-07,4.47e-06
1991-09-08 16:28:56.500,1.54e-07,4.47e-06
1991-09-08 16:28:59.500,1.51e-07,4.47e-06
1991-09-08 16:29:02.500,1.51e-07,4.44e-06
1991-09-08 16:29:05.500,1.48e-07,4.44e-06
1991-09-08 16:29:08.500,1.51e-07,4.44e-06
1991-09-08 16:29:12.500,1.48e-07,4.44e-06
1991-09-08 16:29:15.500,1.45e-07,4.44e-06
1991-09-08 16:29:18.500,1.45e-07,4.41e-06
1991-09-08 16:29:21.500,1.45e-07,4.41e-06
1991-09-08 16:29:24.500,1.42e-07,4.37e-06
1991-09-08 16:29:27.500,1.42e-07,4.37e-06
1991-09-08 16:29:30.500,1.38e-07,4.37e-06
1991-09-08 16:29:33.500,1.38e-07,4.34e-06
1991-09-08 16:29:36.500,1.35e-07,4.34e-06
1991-09-08 16:29:39.500,1.35e-07,4.34e-06
1991-09-08 16:29:42.500,1.35e-07,4.3e-06
1991-09-08 16:29:45.500,1.35e-07,4.3e-06
1991-09-08 16:29:48.500,1.35e-07,4.3e-06
1991-09-08 16:29:51.500,1.32e-07,4.3e-06
1991-09-08 16:29:54.500,1.32e-07,4.3e-06
1991-09-08 16:29:58.500,1.32e-07,4.27e-06
1991-09-08 16:30:00.500,1.32e-07,4.27e-06
1991-09-08 16:30:03.500,1.29e-07,4.24e-06
1991-09-08 16:30:07.500,1.29e-07,4.24e-06
1991-09-08 16:30:10.500,1.25e-07,4.24e-06
1991-09-08 16:30:13.500,1.25e-07,4.24e-06
1991-09-08 16:30:16.500,1.25e-07,4.2e-06
1991-09-08 16:30:19.500,1.22e-07,4.2e-06
1991-09-08 16:30:22.500,1.22e-07,4.2e-06
1991-09-08 16:30:25.500,1.22e-07,4.17e-06
1991-09-08 16:30:28.500,1.19e-07,4.17e-06
1991-09-08 16:30:31.500,1.19e-07,4.17e-06
1991-09-08 16:30:34.500,1.19e-07,4.17e-06
1991-09-08 16:30:37.500,1.19e-07,4.14e-06
1991-09-08 16:30:40.500,1.19e-07,4.14e-06
1991-09-08 16:30:43.500,1.16e-07,4.14e-06
1991-09-08 16:30:46.500,1.16e-07,4.1e-06
1991-09-08 16:30:49.500,1.16e-07,4.1e-06
1991-09-08 16:30:52.500,1.13e-07,4.1e-06
