,xrsa,xrsb
2015-06-17 13:13:00.011999,1.7204e-08,7.1074e-07
2015-06-17 13:13:02.059000,1.609e-08,7.1336e-07
2015-06-17 13:13:04.108999,1.3861e-08,7.1598e-07
2015-06-17 13:13:06.154999,1.3861e-08,7.1861e-07
2015-06-17 13:13:08.201999,1.4976e-08,7.1598e-07
2015-06-17 13:13:10.251999,1.2747e-08,7.1861e-07
2015-06-17 13:13:12.298999,1.2747e-08,7.1861e-07
2015-06-17 13:13:14.348999,1.1632e-08,7.1861e-07
2015-06-17 13:13:16.394999,1.1632e-08,7.2123e-07
2015-06-17 13:13:18.441999,1.1632e-08,7.1598e-07
2015-06-17 13:13:20.491999,1.1632e-08,7.1861e-07
2015-06-17 13:13:22.538999,1.1632e-08,7.1861e-07
2015-06-17 13:13:24.588999,1.0518e-08,7.2123e-07
2015-06-17 13:13:26.634999,9.4033e-09,7.1861e-07
2015-06-17 13:13:28.681999,1.0518e-08,7.1861e-07
2015-06-17 13:13:30.731999,1.0518e-08,7.2123e-07
2015-06-17 13:13:32.778999,1.0518e-08,7.2123e-07
2015-06-17 13:13:34.828999,1.0518e-08,7.1861e-07
2015-06-17 13:13:36.875000,1.1632e-08,7.1861e-07
2015-06-17 13:13:38.921999,1.2747e-08,7.1861e-07
2015-06-17 13:13:40.971999,1.0518e-08,7.1861e-07
2015-06-17 13:13:43.018999,1.1632e-08,7.1598e-07
2015-06-17 13:13:45.069000,1.0518e-08,7.1336e-07
2015-06-17 13:13:47.115000,1.1632e-08,7.1074e-07
2015-06-17 13:13:49.161999,1.0518e-08,7.0811e-07
2015-06-17 13:13:51.211999,1.1632e-08,7.1336e-07
2015-06-17 13:13:53.258999,1.1632e-08,7.1074e-07
2015-06-17 13:13:55.309000,1.0518e-08,7.1598e-07
2015-06-17 13:13:57.355000,1.1632e-08,7.1598e-07
2015-06-17 13:13:59.401999,1.1632e-08,7.2123e-07
2015-06-17 13:14:01.451999,1.0518e-08,7.2123e-07
2015-06-17 13:14:03.498999,1.1632e-08,7.1861e-07
2015-06-17 13:14:05.548999,1.1632e-08,7.2123e-07
2015-06-17 13:14:07.594999,1.0518e-08,7.2123e-07
2015-06-17 13:14:09.641999,1.3861e-08,7.2123e-07
2015-06-17 13:14:11.691999,1.4976e-08,7.1598e-07
2015-06-17 13:14:13.738999,1.3861e-08,7.1598e-07
