,xrsa,xrsb
2013-05-01 06:50:00.414999,1.2747e-08,1.0727e-06
2013-05-01 06:50:02.461999,1.2747e-08,1.0754e-06
2013-05-01 06:50:04.508999,1.3861e-08,1.0727e-06
2013-05-01 06:50:06.559000,1.1632e-08,1.0754e-06
2013-05-01 06:50:08.605000,1.1632e-08,1.0754e-06
2013-05-01 06:50:10.654999,1.2747e-08,1.078e-06
2013-05-01 06:50:12.701999,1.2747e-08,1.078e-06
2013-05-01 06:50:14.748999,1.2747e-08,1.0806e-06
2013-05-01 06:50:16.798999,1.3861e-08,1.0806e-06
2013-05-01 06:50:18.844999,1.3861e-08,1.0859e-06
2013-05-01 06:50:20.894999,1.2747e-08,1.0859e-06
2013-05-01 06:50:22.941999,1.3861e-08,1.0832e-06
2013-05-01 06:50:24.988999,1.3861e-08,1.0859e-06
2013-05-01 06:50:27.038999,1.3861e-08,1.0885e-06
2013-05-01 06:50:29.084999,1.3861e-08,1.0885e-06
2013-05-01 06:50:31.131999,1.4976e-08,1.0859e-06
2013-05-01 06:50:33.181999,1.4976e-08,1.0911e-06
2013-05-01 06:50:35.228999,1.609e-08,1.0911e-06
2013-05-01 06:50:37.278999,1.609e-08,1.0911e-06
2013-05-01 06:50:39.324999,1.7204e-08,1.0937e-06
2013-05-01 06:50:41.371999,1.8319e-08,1.099e-06
2013-05-01 06:50:43.421999,1.8319e-08,1.1016e-06
2013-05-01 06:50:45.468999,1.8319e-08,1.0964e-06
2013-05-01 06:50:47.518999,1.7204e-08,1.1095e-06
2013-05-01 06:50:49.564999,1.9433e-08,1.1095e-06
2013-05-01 06:50:51.611999,1.9433e-08,1.1095e-06
2013-05-01 06:50:53.661999,1.9433e-08,1.1121e-06
2013-05-01 06:50:55.708999,2.0548e-08,1.1147e-06
2013-05-01 06:50:57.758999,2.0548e-08,1.1173e-06
2013-05-01 06:50:59.804999,2.1662e-08,1.1226e-06
2013-05-01 06:51:01.851999,2.0548e-08,1.1278e-06
2013-05-01 06:51:03.901999,2.0548e-08,1.1278e-06
2013-05-01 06:51:05.948999,2.0548e-08,1.1331e-06
2013-05-01 06:51:07.998999,2.1662e-08,1.1383e-06
2013-05-01 06:51:10.044999,2.1662e-08,1.1383e-06
2013-05-01 06:51:12.092000,2.2777e-08,1.1462e-06
2013-05-01 06:51:14.141999,2.3891e-08,1.1541e-06
2013-05-01 06:51:16.188999,2.3891e-08,1.1541e-06
2013-05-01 06:51:18.238999,2.5006e-08,1.1619e-06
2013-05-01 06:51:20.284999,2.5006e-08,1.1698e-06
2013-05-01 06:51:22.332000,2.7235e-08,1.1724e-06
2013-05-01 06:51:24.381999,2.8349e-08,1.1803e-06
2013-05-01 06:51:26.428999,2.8349e-08,1.1855e-06
2013-05-01 06:51:28.478999,2.9464e-08,1.1908e-06
2013-05-01 06:51:30.524999,3.1692e-08,1.1987e-06
2013-05-01 06:51:32.571999,3.1692e-08,1.2013e-06
2013-05-01 06:51:34.621999,3.1692e-08,1.2039e-06
2013-05-01 06:51:36.668999,3.3921e-08,1.2144e-06
2013-05-01 06:51:38.718999,3.3921e-08,1.2197e-06
2013-05-01 06:51:40.764999,3.3921e-08,1.2275e-06
2013-05-01 06:51:42.811999,3.615e-08,1.238e-06
2013-05-01 06:51:44.861999,3.615e-08,1.2485e-06
2013-05-01 06:51:46.908999,3.8379e-08,1.2538e-06
2013-05-01 06:51:48.958999,4.0608e-08,1.2616e-06
2013-05-01 06:51:51.004999,4.1723e-08,1.2721e-06
2013-05-01 06:51:53.051999,4.5066e-08,1.28e-06
2013-05-01 06:51:55.101999,4.618e-08,1.2931e-06
2013-05-01 06:51:57.148999,4.618e-08,1.2957e-06
2013-05-01 06:51:59.198999,4.8409e-08,1.3036e-06
