,xrsa,xrsb
1981-12-11 23:26:02.500,1.488e-08,1.659e-06
1981-12-11 23:26:05.500,1.73e-08,1.659e-06
1981-12-11 23:26:09.500,1.73e-08,1.659e-06
1981-12-11 23:26:12.500,1.368e-08,1.659e-06
1981-12-11 23:26:15.500,1.408e-08,1.659e-06
1981-12-11 23:26:18.500,1.448e-08,1.695e-06
1981-12-11 23:26:21.500,1.529e-08,1.695e-06
1981-12-11 23:26:24.500,1.569e-08,1.695e-06
1981-12-11 23:26:27.500,1.81e-08,1.695e-06
1981-12-11 23:26:30.500,1.81e-08,1.731e-06
1981-12-11 23:26:33.500,1.77e-08,1.731e-06
1981-12-11 23:26:36.500,1.89e-08,1.768e-06
1981-12-11 23:26:39.500,1.89e-08,1.768e-06
1981-12-11 23:26:42.500,2.051e-08,1.804e-06
1981-12-11 23:26:45.500,2.132e-08,1.804e-06
1981-12-11 23:26:48.500,2.212e-08,1.804e-06
1981-12-11 23:26:51.500,2.293e-08,1.84e-06
1981-12-11 23:26:54.500,2.494e-08,1.84e-06
1981-12-11 23:26:58.500,2.654e-08,1.876e-06
1981-12-11 23:27:01.500,2.896e-08,1.912e-06
1981-12-11 23:27:04.500,2.815e-08,1.912e-06
1981-12-11 23:27:07.500,3.298e-08,1.948e-06
1981-12-11 23:27:10.500,3.619e-08,1.948e-06
1981-12-11 23:27:13.500,3.74e-08,1.984e-06
1981-12-11 23:27:16.500,3.901e-08,1.984e-06
1981-12-11 23:27:19.500,3.941e-08,1.984e-06
1981-12-11 23:27:22.500,4.182e-08,1.984e-06
1981-12-11 23:27:25.500,4.343e-08,1.984e-06
1981-12-11 23:27:28.500,4.544e-08,1.948e-06
1981-12-11 23:27:31.500,4.745e-08,2.02e-06
1981-12-11 23:27:34.500,5.027e-08,2.056e-06
1981-12-11 23:27:37.500,5.308e-08,2.092e-06
1981-12-11 23:27:40.500,5.59e-08,2.128e-06
1981-12-11 23:27:44.500,5.55e-08,2.128e-06
1981-12-11 23:27:47.500,5.55e-08,2.128e-06
1981-12-11 23:27:50.500,5.63e-08,2.164e-06
1981-12-11 23:27:53.500,5.71e-08,2.164e-06
1981-12-11 23:27:56.500,5.63e-08,2.164e-06
1981-12-11 23:27:59.500,5.831e-08,2.2e-06
1981-12-11 23:28:02.500,5.992e-08,2.2e-06
1981-12-11 23:28:05.500,5.952e-08,2.236e-06
1981-12-11 23:28:08.500,5.871e-08,2.236e-06
1981-12-11 23:28:11.500,6.113e-08,2.236e-06
1981-12-11 23:28:14.500,6.233e-08,2.236e-06
1981-12-11 23:28:17.500,6.314e-08,2.236e-06
1981-12-11 23:28:20.500,6.394e-08,2.273e-06
1981-12-11 23:28:23.500,6.635e-08,2.309e-06
1981-12-11 23:28:26.500,6.917e-08,2.309e-06
1981-12-11 23:28:29.500,7.198e-08,2.309e-06
1981-12-11 23:28:33.500,7.359e-08,2.345e-06
1981-12-11 23:28:36.500,7.48e-08,2.345e-06
1981-12-11 23:28:39.500,7.6e-08,2.381e-06
1981-12-11 23:28:42.500,7.721e-08,2.381e-06
1981-12-11 23:28:45.500,8.002e-08,2.381e-06
1981-12-11 23:28:48.500,8.244e-08,2.417e-06
1981-12-11 23:28:51.500,8.404e-08,2.453e-06
1981-12-11 23:28:54.500,8.887e-08,2.453e-06
1981-12-11 23:28:57.500,8.967e-08,2.489e-06
1981-12-11 23:29:00.500,9.329e-08,2.489e-06
1981-12-11 23:29:03.500,9.571e-08,2.525e-06
1981-12-11 23:29:06.500,9.731e-08,2.561e-06
1981-12-11 23:29:09.500,9.611e-08,2.561e-06
1981-12-11 23:29:12.500,9.289e-08,2.561e-06
1981-12-11 23:29:15.500,9.53e-08,2.525e-06
1981-12-11 23:29:18.500,9.571e-08,2.561e-06
1981-12-11 23:29:22.500,9.651e-08,2.561e-06
1981-12-11 23:29:25.500,9.611e-08,2.561e-06
1981-12-11 23:29:28.500,9.571e-08,2.561e-06
1981-12-11 23:29:31.500,9.49e-08,2.561e-06
1981-12-11 23:29:34.500,9.209e-08,2.561e-06
1981-12-11 23:29:37.500,9.088e-08,2.561e-06
1981-12-11 23:29:40.500,9.088e-08,2.561e-06
1981-12-11 23:29:43.500,9.249e-08,2.597e-06
1981-12-11 23:29:46.500,9.37e-08,2.597e-06
1981-12-11 23:29:49.500,9.249e-08,2.597e-06
1981-12-11 23:29:52.500,9.088e-08,2.561e-06
1981-12-11 23:29:55.500,9.249e-08,2.597e-06
1981-12-11 23:29:58.500,9.168e-08,2.561e-06
1981-12-11 23:30:01.500,9.008e-08,2.561e-06
1981-12-11 23:30:04.500,9.048e-08,2.561e-06
1981-12-11 23:30:08.500,8.967e-08,2.561e-06
1981-12-11 23:30:11.500,8.847e-08,2.561e-06
1981-12-11 23:30:14.500,8.646e-08,2.561e-06
1981-12-11 23:30:17.500,8.244e-08,2.561e-06
1981-12-11 23:30:20.500,8.284e-08,2.525e-06
1981-12-11 23:30:23.500,8.163e-08,2.525e-06
1981-12-11 23:30:26.500,7.882e-08,2.489e-06
1981-12-11 23:30:29.500,7.761e-08,2.489e-06
1981-12-11 23:30:32.500,7.56e-08,2.489e-06
1981-12-11 23:30:35.500,7.439e-08,2.489e-06
1981-12-11 23:30:38.500,7.399e-08,2.453e-06
1981-12-11 23:30:41.500,7.198e-08,2.417e-06
1981-12-11 23:30:44.500,7.118e-08,2.417e-06
1981-12-11 23:30:47.500,6.796e-08,2.417e-06
1981-12-11 23:30:50.500,6.756e-08,2.417e-06
1981-12-11 23:30:53.500,6.555e-08,2.417e-06
1981-12-11 23:30:57.500,6.474e-08,2.417e-06
1981-12-11 23:31:00.500,6.354e-08,2.381e-06
1981-12-11 23:31:03.500,6.233e-08,2.381e-06
1981-12-11 23:31:06.500,6.314e-08,2.381e-06
1981-12-11 23:31:09.500,6.314e-08,2.381e-06
1981-12-11 23:31:12.500,6.314e-08,2.381e-06
1981-12-11 23:31:15.500,6.233e-08,2.381e-06
1981-12-11 23:31:18.500,6.193e-08,2.381e-06
1981-12-11 23:31:21.500,6.153e-08,2.381e-06
1981-12-11 23:31:24.500,6.354e-08,2.381e-06
1981-12-11 23:31:27.500,6.354e-08,2.381e-06
1981-12-11 23:31:30.500,6.434e-08,2.381e-06
1981-12-11 23:31:33.500,6.354e-08,2.381e-06
1981-12-11 23:31:36.500,6.474e-08,2.345e-06
1981-12-11 23:31:39.500,6.515e-08,2.381e-06
1981-12-11 23:31:42.500,6.716e-08,2.381e-06
1981-12-11 23:31:46.500,6.796e-08,2.381e-06
1981-12-11 23:31:49.500,6.957e-08,2.381e-06
1981-12-11 23:31:52.500,7.037e-08,2.417e-06
1981-12-11 23:31:55.500,7.399e-08,2.417e-06
1981-12-11 23:31:58.500,7.681e-08,2.417e-06
1981-12-11 23:32:01.500,7.801e-08,2.453e-06
1981-12-11 23:32:04.500,7.922e-08,2.453e-06
1981-12-11 23:32:07.500,8.083e-08,2.489e-06
1981-12-11 23:32:10.500,8.284e-08,2.489e-06
1981-12-11 23:32:13.500,7.761e-08,2.489e-06
1981-12-11 23:32:16.500,8.244e-08,2.489e-06
1981-12-11 23:32:19.500,8.485e-08,2.489e-06
1981-12-11 23:32:22.500,8.686e-08,2.525e-06
1981-12-11 23:32:25.500,8.445e-08,2.525e-06
1981-12-11 23:32:28.500,8.646e-08,2.525e-06
1981-12-11 23:32:32.500,8.726e-08,2.525e-06
1981-12-11 23:32:35.500,8.686e-08,2.489e-06
1981-12-11 23:32:38.500,8.766e-08,2.525e-06
1981-12-11 23:32:41.500,8.565e-08,2.525e-06
1981-12-11 23:32:44.500,8.445e-08,2.525e-06
1981-12-11 23:32:47.500,8.324e-08,2.525e-06
1981-12-11 23:32:50.500,8.324e-08,2.525e-06
1981-12-11 23:32:53.500,8.244e-08,2.525e-06
1981-12-11 23:32:56.500,8.083e-08,2.525e-06
1981-12-11 23:32:59.500,7.962e-08,2.525e-06
