,xrsa,xrsb
1982-07-12 20:35:02.500,6.72e-07,1.115e-05
1982-07-12 20:35:05.500,6.68e-07,1.115e-05
1982-07-12 20:35:08.500,6.641e-07,1.115e-05
1982-07-12 20:35:11.500,6.601e-07,1.115e-05
1982-07-12 20:35:14.500,6.562e-07,1.115e-05
1982-07-12 20:35:17.500,6.562e-07,1.111e-05
1982-07-12 20:35:20.500,6.68e-07,1.118e-05
1982-07-12 20:35:23.500,6.601e-07,1.122e-05
1982-07-12 20:35:27.500,6.601e-07,1.118e-05
1982-07-12 20:35:30.500,6.562e-07,1.111e-05
1982-07-12 20:35:33.500,6.483e-07,1.111e-05
1982-07-12 20:35:36.500,6.601e-07,1.118e-05
1982-07-12 20:35:39.500,6.601e-07,1.118e-05
1982-07-12 20:35:42.500,6.601e-07,1.122e-05
1982-07-12 20:35:45.500,6.68e-07,1.118e-05
1982-07-12 20:35:48.500,6.68e-07,1.122e-05
1982-07-12 20:35:51.500,6.443e-07,1.122e-05
1982-07-12 20:35:54.500,6.641e-07,1.122e-05
1982-07-12 20:35:57.500,6.641e-07,1.118e-05
1982-07-12 20:36:00.500,6.601e-07,1.122e-05
1982-07-12 20:36:03.500,6.601e-07,1.122e-05
1982-07-12 20:36:06.500,6.641e-07,1.122e-05
1982-07-12 20:36:09.500,6.601e-07,1.122e-05
1982-07-12 20:36:12.500,6.562e-07,1.118e-05
1982-07-12 20:36:16.500,6.601e-07,1.122e-05
1982-07-12 20:36:19.500,6.522e-07,1.122e-05
1982-07-12 20:36:22.500,6.483e-07,1.118e-05
1982-07-12 20:36:25.500,6.522e-07,1.122e-05
1982-07-12 20:36:28.500,6.522e-07,1.115e-05
1982-07-12 20:36:31.500,6.483e-07,1.115e-05
1982-07-12 20:36:34.500,6.443e-07,1.111e-05
1982-07-12 20:36:37.500,6.404e-07,1.111e-05
1982-07-12 20:36:40.500,6.483e-07,1.115e-05
1982-07-12 20:36:43.500,6.443e-07,1.107e-05
1982-07-12 20:36:46.500,6.364e-07,1.111e-05
1982-07-12 20:36:49.500,6.443e-07,1.107e-05
1982-07-12 20:36:52.500,6.483e-07,1.104e-05
1982-07-12 20:36:55.500,6.404e-07,1.107e-05
1982-07-12 20:36:58.500,6.364e-07,1.107e-05
1982-07-12 20:37:02.500,6.285e-07,1.107e-05
1982-07-12 20:37:05.500,6.443e-07,1.107e-05
1982-07-12 20:37:08.500,6.404e-07,1.104e-05
1982-07-12 20:37:11.500,6.404e-07,1.1e-05
1982-07-12 20:37:14.500,6.285e-07,1.1e-05
1982-07-12 20:37:17.500,6.364e-07,1.097e-05
1982-07-12 20:37:20.500,6.404e-07,1.1e-05
1982-07-12 20:37:23.500,6.364e-07,1.097e-05
1982-07-12 20:37:26.500,6.443e-07,1.093e-05
1982-07-12 20:37:29.500,6.443e-07,1.097e-05
1982-07-12 20:37:32.500,6.364e-07,1.097e-05
1982-07-12 20:37:35.500,6.443e-07,1.1e-05
1982-07-12 20:37:38.500,6.443e-07,1.1e-05
1982-07-12 20:37:41.500,6.443e-07,1.1e-05
1982-07-12 20:37:44.500,6.443e-07,1.097e-05
1982-07-12 20:37:47.500,6.443e-07,1.097e-05
1982-07-12 20:37:51.500,6.404e-07,1.097e-05
1982-07-12 20:37:54.500,6.404e-07,1.093e-05
1982-07-12 20:37:57.500,6.364e-07,1.097e-05
1982-07-12 20:38:00.500,6.364e-07,1.097e-05
1982-07-12 20:38:03.500,6.364e-07,1.089e-05
1982-07-12 20:38:06.500,6.364e-07,1.093e-05
1982-07-12 20:38:09.500,6.325e-07,1.093e-05
1982-07-12 20:38:12.500,6.364e-07,1.093e-05
1982-07-12 20:38:15.500,6.325e-07,1.089e-05
1982-07-12 20:38:18.500,6.325e-07,1.089e-05
1982-07-12 20:38:21.500,6.285e-07,1.086e-05
1982-07-12 20:38:24.500,6.206e-07,1.086e-05
1982-07-12 20:38:27.500,6.127e-07,1.082e-05
1982-07-12 20:38:30.500,6.127e-07,1.082e-05
1982-07-12 20:38:33.500,6.127e-07,1.079e-05
1982-07-12 20:38:36.500,6.166e-07,1.079e-05
1982-07-12 20:38:40.500,6.127e-07,1.079e-05
1982-07-12 20:38:43.500,6.048e-07,1.075e-05
1982-07-12 20:38:46.500,5.969e-07,1.075e-05
1982-07-12 20:38:49.500,6.008e-07,1.071e-05
1982-07-12 20:38:52.500,6.008e-07,1.075e-05
1982-07-12 20:38:55.500,5.85e-07,1.071e-05
1982-07-12 20:38:58.500,5.929e-07,1.068e-05
1982-07-12 20:39:01.500,5.89e-07,1.068e-05
1982-07-12 20:39:04.500,5.969e-07,1.068e-05
1982-07-12 20:39:07.500,5.89e-07,1.064e-05
1982-07-12 20:39:10.500,5.929e-07,1.064e-05
1982-07-12 20:39:13.500,5.85e-07,1.06e-05
1982-07-12 20:39:16.500,5.89e-07,1.064e-05
1982-07-12 20:39:19.500,5.89e-07,1.064e-05
1982-07-12 20:39:22.500,5.929e-07,1.057e-05
1982-07-12 20:39:26.500,5.85e-07,1.057e-05
1982-07-12 20:39:29.500,5.85e-07,1.053e-05
1982-07-12 20:39:32.500,5.85e-07,1.057e-05
1982-07-12 20:39:35.500,5.85e-07,1.053e-05
1982-07-12 20:39:38.500,5.85e-07,1.05e-05
1982-07-12 20:39:41.500,5.89e-07,1.05e-05
1982-07-12 20:39:44.500,5.85e-07,1.053e-05
1982-07-12 20:39:47.500,5.89e-07,1.053e-05
1982-07-12 20:39:50.500,5.85e-07,1.053e-05
1982-07-12 20:39:53.500,5.85e-07,1.053e-05
1982-07-12 20:39:56.500,5.811e-07,1.053e-05
1982-07-12 20:39:59.500,5.89e-07,1.05e-05
1982-07-12 20:40:02.500,5.811e-07,1.05e-05
1982-07-12 20:40:05.500,5.732e-07,1.05e-05
1982-07-12 20:40:08.500,5.89e-07,1.05e-05
1982-07-12 20:40:11.500,5.929e-07,1.053e-05
1982-07-12 20:40:15.500,5.969e-07,1.053e-05
1982-07-12 20:40:18.500,5.929e-07,1.053e-05
1982-07-12 20:40:21.500,5.969e-07,1.053e-05
1982-07-12 20:40:24.500,6.048e-07,1.057e-05
1982-07-12 20:40:27.500,6.048e-07,1.057e-05
1982-07-12 20:40:30.500,6.127e-07,1.064e-05
1982-07-12 20:40:33.500,6.166e-07,1.06e-05
1982-07-12 20:40:36.500,6.325e-07,1.057e-05
1982-07-12 20:40:39.500,6.325e-07,1.064e-05
1982-07-12 20:40:42.500,6.443e-07,1.068e-05
1982-07-12 20:40:45.500,6.562e-07,1.071e-05
1982-07-12 20:40:48.500,6.601e-07,1.079e-05
1982-07-12 20:40:51.500,6.641e-07,1.086e-05
1982-07-12 20:40:54.500,6.878e-07,1.097e-05
1982-07-12 20:40:57.500,7.155e-07,1.107e-05
1982-07-12 20:41:00.500,7.471e-07,1.129e-05
1982-07-12 20:41:04.500,7.906e-07,1.14e-05
1982-07-12 20:41:07.500,8.222e-07,1.154e-05
1982-07-12 20:41:10.500,8.736e-07,1.18e-05
1982-07-12 20:41:13.500,9.289e-07,1.201e-05
1982-07-12 20:41:16.500,9.803e-07,1.226e-05
1982-07-12 20:41:19.500,1.032e-06,1.244e-05
1982-07-12 20:41:22.500,1.095e-06,1.273e-05
1982-07-12 20:41:25.500,1.174e-06,1.299e-05
1982-07-12 20:41:28.500,1.245e-06,1.327e-05
1982-07-12 20:41:31.500,1.332e-06,1.363e-05
1982-07-12 20:41:34.500,1.423e-06,1.4e-05
1982-07-12 20:41:37.500,1.526e-06,1.436e-05
1982-07-12 20:41:40.500,1.625e-06,1.479e-05
1982-07-12 20:41:43.500,7.169e-06,1.522e-05
1982-07-12 20:41:46.500,4.013e-06,1.551e-05
1982-07-12 20:41:50.500,2.767e-06,5.664e-05
1982-07-12 20:41:53.500,2.26e-06,3.276e-05
1982-07-12 20:41:56.500,2.143e-06,2.354e-05
1982-07-12 20:41:59.500,2.182e-06,1.979e-05
1982-07-12 20:42:02.500,2.182e-06,1.843e-05
1982-07-12 20:42:05.500,2.221e-06,1.774e-05
1982-07-12 20:42:08.500,2.26e-06,1.774e-05
1982-07-12 20:42:11.500,2.26e-06,1.774e-05
1982-07-12 20:42:14.500,2.338e-06,1.808e-05
1982-07-12 20:42:17.500,2.338e-06,1.808e-05
1982-07-12 20:42:20.500,2.377e-06,1.843e-05
1982-07-12 20:42:23.500,2.416e-06,1.877e-05
1982-07-12 20:42:26.500,2.416e-06,1.843e-05
1982-07-12 20:42:29.500,2.416e-06,1.877e-05
1982-07-12 20:42:32.500,2.416e-06,1.877e-05
1982-07-12 20:42:35.500,2.416e-06,1.911e-05
1982-07-12 20:42:39.500,2.377e-06,1.911e-05
1982-07-12 20:42:42.500,2.377e-06,1.911e-05
1982-07-12 20:42:45.500,2.377e-06,1.911e-05
1982-07-12 20:42:48.500,2.338e-06,1.911e-05
1982-07-12 20:42:51.500,2.338e-06,1.911e-05
1982-07-12 20:42:54.500,2.338e-06,1.911e-05
1982-07-12 20:42:57.500,2.299e-06,1.911e-05
1982-07-12 20:43:00.500,2.338e-06,1.945e-05
1982-07-12 20:43:03.500,2.26e-06,1.911e-05
1982-07-12 20:43:06.500,2.26e-06,1.945e-05
1982-07-12 20:43:09.500,2.26e-06,1.945e-05
1982-07-12 20:43:12.500,2.26e-06,1.945e-05
1982-07-12 20:43:15.500,2.26e-06,1.945e-05
1982-07-12 20:43:18.500,2.26e-06,1.945e-05
1982-07-12 20:43:21.500,2.221e-06,1.945e-05
1982-07-12 20:43:25.500,2.221e-06,1.945e-05
1982-07-12 20:43:28.500,2.221e-06,1.945e-05
1982-07-12 20:43:31.500,2.221e-06,1.945e-05
1982-07-12 20:43:34.500,2.221e-06,1.945e-05
1982-07-12 20:43:37.500,2.221e-06,1.945e-05
1982-07-12 20:43:40.500,2.221e-06,1.911e-05
1982-07-12 20:43:43.500,2.221e-06,1.945e-05
1982-07-12 20:43:46.500,2.221e-06,1.945e-05
1982-07-12 20:43:49.500,2.221e-06,1.945e-05
1982-07-12 20:43:52.500,2.221e-06,1.945e-05
1982-07-12 20:43:55.500,2.221e-06,1.945e-05
1982-07-12 20:43:58.500,2.221e-06,1.911e-05
1982-07-12 20:44:01.500,2.221e-06,1.945e-05
1982-07-12 20:44:04.500,2.26e-06,1.945e-05
1982-07-12 20:44:07.500,2.26e-06,1.945e-05
1982-07-12 20:44:10.500,2.299e-06,1.979e-05
1982-07-12 20:44:14.500,2.299e-06,1.945e-05
1982-07-12 20:44:17.500,2.299e-06,1.945e-05
1982-07-12 20:44:20.500,2.338e-06,1.945e-05
1982-07-12 20:44:23.500,2.377e-06,1.979e-05
1982-07-12 20:44:26.500,2.416e-06,1.979e-05
1982-07-12 20:44:29.500,2.455e-06,1.979e-05
1982-07-12 20:44:32.500,2.455e-06,1.979e-05
1982-07-12 20:44:35.500,2.455e-06,1.979e-05
1982-07-12 20:44:38.500,2.533e-06,1.979e-05
1982-07-12 20:44:41.500,2.572e-06,1.979e-05
1982-07-12 20:44:44.500,2.611e-06,1.979e-05
1982-07-12 20:44:47.500,2.65e-06,2.013e-05
1982-07-12 20:44:50.500,2.65e-06,2.013e-05
1982-07-12 20:44:53.500,2.689e-06,2.013e-05
1982-07-12 20:44:56.500,2.728e-06,2.013e-05
1982-07-12 20:44:59.500,2.767e-06,2.047e-05
1982-07-12 20:45:03.500,2.806e-06,2.047e-05
1982-07-12 20:45:06.500,2.845e-06,2.047e-05
1982-07-12 20:45:09.500,2.884e-06,2.047e-05
1982-07-12 20:45:12.500,2.923e-06,2.047e-05
1982-07-12 20:45:15.500,2.962e-06,2.081e-05
1982-07-12 20:45:18.500,3.001e-06,2.081e-05
1982-07-12 20:45:21.500,3.039e-06,2.081e-05
1982-07-12 20:45:24.500,3.156e-06,2.116e-05
1982-07-12 20:45:27.500,3.078e-06,2.081e-05
1982-07-12 20:45:30.500,3.156e-06,2.116e-05
1982-07-12 20:45:33.500,3.195e-06,2.116e-05
1982-07-12 20:45:36.500,3.195e-06,2.15e-05
1982-07-12 20:45:39.500,3.234e-06,2.15e-05
1982-07-12 20:45:42.500,3.273e-06,2.15e-05
1982-07-12 20:45:45.500,3.273e-06,2.15e-05
1982-07-12 20:45:49.500,3.312e-06,2.15e-05
1982-07-12 20:45:52.500,3.351e-06,2.184e-05
1982-07-12 20:45:55.500,3.39e-06,2.218e-05
1982-07-12 20:45:58.500,3.429e-06,2.218e-05
1982-07-12 20:46:01.500,3.429e-06,2.218e-05
1982-07-12 20:46:04.500,3.429e-06,2.184e-05
1982-07-12 20:46:07.500,3.468e-06,2.218e-05
1982-07-12 20:46:10.500,3.468e-06,2.218e-05
1982-07-12 20:46:13.500,3.507e-06,2.252e-05
1982-07-12 20:46:16.500,3.546e-06,2.252e-05
1982-07-12 20:46:19.500,3.546e-06,2.286e-05
1982-07-12 20:46:22.500,3.546e-06,2.252e-05
1982-07-12 20:46:25.500,3.585e-06,2.286e-05
1982-07-12 20:46:28.500,3.663e-06,2.286e-05
1982-07-12 20:46:31.500,3.624e-06,2.32e-05
1982-07-12 20:46:34.500,3.663e-06,2.32e-05
1982-07-12 20:46:38.500,3.624e-06,2.32e-05
1982-07-12 20:46:41.500,3.624e-06,2.32e-05
1982-07-12 20:46:44.500,3.624e-06,2.32e-05
1982-07-12 20:46:47.500,3.663e-06,2.354e-05
1982-07-12 20:46:50.500,3.624e-06,2.354e-05
1982-07-12 20:46:53.500,3.663e-06,2.354e-05
1982-07-12 20:46:56.500,3.624e-06,2.354e-05
1982-07-12 20:46:59.500,3.624e-06,2.354e-05
1982-07-12 20:47:02.500,3.663e-06,2.354e-05
1982-07-12 20:47:05.500,3.663e-06,2.354e-05
1982-07-12 20:47:08.500,3.624e-06,2.388e-05
1982-07-12 20:47:11.500,3.624e-06,2.388e-05
1982-07-12 20:47:14.500,3.585e-06,2.354e-05
1982-07-12 20:47:17.500,3.585e-06,2.354e-05
1982-07-12 20:47:20.500,3.585e-06,2.388e-05
1982-07-12 20:47:23.500,3.585e-06,2.388e-05
1982-07-12 20:47:27.500,3.546e-06,2.388e-05
1982-07-12 20:47:30.500,3.585e-06,2.388e-05
1982-07-12 20:47:33.500,3.546e-06,2.354e-05
1982-07-12 20:47:36.500,3.507e-06,2.388e-05
1982-07-12 20:47:39.500,3.507e-06,2.388e-05
1982-07-12 20:47:42.500,3.507e-06,2.388e-05
1982-07-12 20:47:45.500,3.507e-06,2.388e-05
1982-07-12 20:47:48.500,3.468e-06,2.388e-05
1982-07-12 20:47:51.500,3.429e-06,2.388e-05
1982-07-12 20:47:54.500,3.429e-06,2.388e-05
1982-07-12 20:47:57.500,3.429e-06,2.388e-05
1982-07-12 20:48:00.500,3.39e-06,2.388e-05
1982-07-12 20:48:03.500,3.39e-06,2.388e-05
1982-07-12 20:48:06.500,3.351e-06,2.388e-05
1982-07-12 20:48:09.500,3.312e-06,2.354e-05
1982-07-12 20:48:13.500,3.312e-06,2.388e-05
1982-07-12 20:48:16.500,3.273e-06,2.388e-05
1982-07-12 20:48:19.500,3.273e-06,2.388e-05
1982-07-12 20:48:22.500,3.273e-06,2.388e-05
1982-07-12 20:48:25.500,3.234e-06,2.388e-05
1982-07-12 20:48:28.500,3.195e-06,2.354e-05
