,xrsa,xrsb
2016-02-04 09:16:00.118999,1e-09,5.7957e-07
2016-02-04 09:16:02.168999,1e-09,5.7957e-07
2016-02-04 09:16:04.214999,1e-09,5.7957e-07
2016-02-04 09:16:06.261999,1e-09,5.7957e-07
2016-02-04 09:16:08.311999,1e-09,5.8482e-07
2016-02-04 09:16:10.358999,1e-09,5.8482e-07
2016-02-04 09:16:12.408999,1e-09,5.822e-07
2016-02-04 09:16:14.454999,1e-09,5.822e-07
2016-02-04 09:16:16.501999,1e-09,5.8482e-07
2016-02-04 09:16:18.551999,1e-09,5.822e-07
2016-02-04 09:16:20.598999,1e-09,5.8482e-07
2016-02-04 09:16:22.648999,1e-09,5.822e-07
2016-02-04 09:16:24.694999,1e-09,5.822e-07
2016-02-04 09:16:26.741999,1e-09,5.822e-07
2016-02-04 09:16:28.791999,1e-09,5.7957e-07
2016-02-04 09:16:30.838999,1e-09,5.7695e-07
2016-02-04 09:16:32.888999,1e-09,5.7957e-07
2016-02-04 09:16:34.934999,1e-09,5.7433e-07
2016-02-04 09:16:36.981999,1e-09,5.7957e-07
2016-02-04 09:16:39.031999,1e-09,5.822e-07
2016-02-04 09:16:41.078999,1e-09,5.7957e-07
2016-02-04 09:16:43.128999,1e-09,5.822e-07
2016-02-04 09:16:45.174999,1e-09,5.7957e-07
2016-02-04 09:16:47.221999,1e-09,5.822e-07
2016-02-04 09:16:49.271999,1e-09,5.8482e-07
2016-02-04 09:16:51.319000,1e-09,5.822e-07
2016-02-04 09:16:53.365000,1e-09,5.822e-07
2016-02-04 09:16:55.414999,1e-09,5.8482e-07
2016-02-04 09:16:57.461999,1e-09,5.8744e-07
2016-02-04 09:16:59.508999,1e-09,5.8482e-07
2016-02-04 09:17:01.559000,1e-09,5.8744e-07
2016-02-04 09:17:03.605000,1e-09,5.8744e-07
2016-02-04 09:17:05.654999,1e-09,5.8744e-07
2016-02-04 09:17:07.701999,1e-09,5.9007e-07
2016-02-04 09:17:09.748999,1e-09,5.9269e-07
2016-02-04 09:17:11.798999,1e-09,5.9269e-07
2016-02-04 09:17:13.844999,1.602e-09,5.9269e-07
2016-02-04 09:17:15.894999,1.602e-09,5.9794e-07
2016-02-04 09:17:17.941999,1.602e-09,6.0056e-07
2016-02-04 09:17:19.988999,2.7165e-09,6.0581e-07
2016-02-04 09:17:22.038999,1.602e-09,6.0581e-07
2016-02-04 09:17:24.084999,2.7165e-09,6.0843e-07
2016-02-04 09:17:26.134999,3.831e-09,6.1368e-07
2016-02-04 09:17:28.181999,2.7165e-09,6.163e-07
2016-02-04 09:17:30.228999,2.7165e-09,6.2154e-07
2016-02-04 09:17:32.278999,2.7165e-09,6.3204e-07
2016-02-04 09:17:34.324999,3.831e-09,6.3466e-07
2016-02-04 09:17:36.375000,4.9454e-09,6.3729e-07
2016-02-04 09:17:38.421999,7.1743e-09,6.504e-07
2016-02-04 09:17:40.468999,7.1743e-09,6.5827e-07
2016-02-04 09:17:42.518999,8.2888e-09,6.6876e-07
2016-02-04 09:17:44.564999,8.2888e-09,6.7139e-07
2016-02-04 09:17:46.615000,1.0518e-08,6.8188e-07
2016-02-04 09:17:48.661999,9.4033e-09,6.845e-07
2016-02-04 09:17:50.708999,1.0518e-08,6.9237e-07
2016-02-04 09:17:52.758999,1.1632e-08,6.9762e-07
2016-02-04 09:17:54.804999,1.2747e-08,7.0287e-07
2016-02-04 09:17:56.855000,1.2747e-08,7.0549e-07
2016-02-04 09:17:58.901999,1.3861e-08,7.0811e-07
2016-02-04 09:18:00.948999,1.4976e-08,7.1074e-07
2016-02-04 09:18:02.998999,1.609e-08,7.1861e-07
2016-02-04 09:18:05.044999,1.609e-08,7.2123e-07
2016-02-04 09:18:07.094999,1.8319e-08,7.291e-07
2016-02-04 09:18:09.141999,1.9433e-08,7.3172e-07
2016-02-04 09:18:11.188999,2.0548e-08,7.3435e-07
2016-02-04 09:18:13.238999,2.0548e-08,7.3697e-07
2016-02-04 09:18:15.284999,2.0548e-08,7.4484e-07
2016-02-04 09:18:17.334999,2.3891e-08,7.4746e-07
2016-02-04 09:18:19.381999,2.3891e-08,7.5795e-07
2016-02-04 09:18:21.428999,2.5006e-08,7.632e-07
2016-02-04 09:18:23.478999,2.7235e-08,7.7107e-07
2016-02-04 09:18:25.524999,2.612e-08,7.7369e-07
2016-02-04 09:18:27.574999,2.612e-08,7.8156e-07
2016-02-04 09:18:29.621999,2.612e-08,7.7894e-07
2016-02-04 09:18:31.668999,2.7235e-08,7.8943e-07
2016-02-04 09:18:33.718999,2.7235e-08,7.8943e-07
2016-02-04 09:18:35.764999,2.8349e-08,7.9468e-07
2016-02-04 09:18:37.811999,2.9464e-08,7.9993e-07
2016-02-04 09:18:39.861999,2.9464e-08,8.078e-07
2016-02-04 09:18:41.908999,3.0578e-08,8.1567e-07
2016-02-04 09:18:43.958999,3.0578e-08,8.1304e-07
2016-02-04 09:18:46.004999,3.0578e-08,8.2091e-07
2016-02-04 09:18:48.051999,3.1692e-08,8.2091e-07
2016-02-04 09:18:50.101999,3.2807e-08,8.2616e-07
2016-02-04 09:18:52.148999,3.2807e-08,8.3403e-07
2016-02-04 09:18:54.198999,3.2807e-08,8.3665e-07
2016-02-04 09:18:56.244999,3.3921e-08,8.3928e-07
2016-02-04 09:18:58.291999,3.3921e-08,8.4452e-07
2016-02-04 09:19:00.342000,3.5036e-08,8.4452e-07
2016-02-04 09:19:02.388999,3.3921e-08,8.419e-07
2016-02-04 09:19:04.438999,3.3921e-08,8.4977e-07
2016-02-04 09:19:06.484999,3.3921e-08,8.5239e-07
2016-02-04 09:19:08.531999,3.5036e-08,8.5239e-07
2016-02-04 09:19:10.582000,3.615e-08,8.5501e-07
2016-02-04 09:19:12.628999,3.615e-08,8.6026e-07
2016-02-04 09:19:14.678999,3.5036e-08,8.5764e-07
2016-02-04 09:19:16.724999,3.5036e-08,8.6551e-07
2016-02-04 09:19:18.771999,3.615e-08,8.6551e-07
2016-02-04 09:19:20.821999,3.5036e-08,8.6551e-07
2016-02-04 09:19:22.868999,3.7265e-08,8.6813e-07
2016-02-04 09:19:24.918999,3.5036e-08,8.6813e-07
2016-02-04 09:19:26.964999,3.615e-08,8.7338e-07
2016-02-04 09:19:29.011999,3.5036e-08,8.76e-07
2016-02-04 09:19:31.061999,3.615e-08,8.7075e-07
2016-02-04 09:19:33.108999,3.3921e-08,8.76e-07
2016-02-04 09:19:35.158999,3.615e-08,8.7862e-07
2016-02-04 09:19:37.204999,3.3921e-08,8.8649e-07
2016-02-04 09:19:39.251999,3.7265e-08,8.8125e-07
2016-02-04 09:19:41.301999,3.5036e-08,8.8649e-07
2016-02-04 09:19:43.348999,3.5036e-08,8.8649e-07
2016-02-04 09:19:45.398999,3.5036e-08,8.8649e-07
2016-02-04 09:19:47.444999,3.5036e-08,8.9174e-07
2016-02-04 09:19:49.491999,3.3921e-08,8.8912e-07
2016-02-04 09:19:51.541999,3.3921e-08,8.8649e-07
2016-02-04 09:19:53.588999,3.3921e-08,8.9436e-07
2016-02-04 09:19:55.638999,3.3921e-08,8.8912e-07
2016-02-04 09:19:57.684999,3.615e-08,8.9174e-07
2016-02-04 09:19:59.731999,3.615e-08,8.9699e-07
2016-02-04 09:20:01.781999,3.615e-08,8.9174e-07
2016-02-04 09:20:03.828999,3.615e-08,8.9174e-07
2016-02-04 09:20:05.878999,3.615e-08,8.9699e-07
2016-02-04 09:20:07.924999,3.3921e-08,8.9436e-07
2016-02-04 09:20:09.971999,3.5036e-08,8.9699e-07
2016-02-04 09:20:12.021999,3.3921e-08,8.9699e-07
2016-02-04 09:20:14.069000,3.3921e-08,8.9436e-07
2016-02-04 09:20:16.118999,3.1692e-08,8.9436e-07
2016-02-04 09:20:18.164999,3.0578e-08,8.9699e-07
2016-02-04 09:20:20.211999,3.0578e-08,8.9699e-07
2016-02-04 09:20:22.261999,3.0578e-08,8.9436e-07
2016-02-04 09:20:24.309000,3.0578e-08,8.9699e-07
2016-02-04 09:20:26.358999,3.0578e-08,8.9699e-07
2016-02-04 09:20:28.404999,2.8349e-08,8.9436e-07
2016-02-04 09:20:30.451999,2.8349e-08,8.9436e-07
2016-02-04 09:20:32.501999,2.9464e-08,8.9436e-07
2016-02-04 09:20:34.548999,2.7235e-08,8.9436e-07
2016-02-04 09:20:36.598999,2.8349e-08,8.9436e-07
2016-02-04 09:20:38.644999,2.8349e-08,8.9174e-07
2016-02-04 09:20:40.691999,2.8349e-08,8.9174e-07
2016-02-04 09:20:42.738999,2.612e-08,8.8912e-07
2016-02-04 09:20:44.788999,2.7235e-08,8.9174e-07
2016-02-04 09:20:46.834999,2.612e-08,8.8912e-07
2016-02-04 09:20:48.884999,2.5006e-08,8.8912e-07
2016-02-04 09:20:50.931999,2.612e-08,8.8649e-07
2016-02-04 09:20:52.978999,2.8349e-08,8.8649e-07
2016-02-04 09:20:55.028999,2.5006e-08,8.8649e-07
2016-02-04 09:20:57.074999,2.5006e-08,8.8649e-07
2016-02-04 09:20:59.125000,2.3891e-08,8.8387e-07
2016-02-04 09:21:01.171999,2.3891e-08,8.8387e-07
2016-02-04 09:21:03.218999,2.3891e-08,8.8125e-07
