,xrsa,xrsb
2014-12-19 09:31:01.444999,1.3861e-08,1.3613e-06
2014-12-19 09:31:03.491999,1.7204e-08,1.3666e-06
2014-12-19 09:31:05.541999,1.3861e-08,1.3639e-06
2014-12-19 09:31:07.588999,1.3861e-08,1.3666e-06
2014-12-19 09:31:09.638999,1.4976e-08,1.3666e-06
2014-12-19 09:31:11.684999,1.3861e-08,1.3666e-06
2014-12-19 09:31:13.731999,1.4976e-08,1.3639e-06
2014-12-19 09:31:15.781999,1.3861e-08,1.3666e-06
2014-12-19 09:31:17.828999,1.7204e-08,1.3666e-06
2014-12-19 09:31:19.878999,1.8319e-08,1.3639e-06
2014-12-19 09:31:21.924999,1.8319e-08,1.3692e-06
2014-12-19 09:31:23.971999,2.1662e-08,1.3718e-06
2014-12-19 09:31:26.021999,1.9433e-08,1.3692e-06
2014-12-19 09:31:28.069000,1.7204e-08,1.3666e-06
2014-12-19 09:31:30.118999,1.7204e-08,1.3692e-06
2014-12-19 09:31:32.164999,1.7204e-08,1.3744e-06
2014-12-19 09:31:34.211999,1.7204e-08,1.3718e-06
2014-12-19 09:31:36.261999,1.7204e-08,1.3718e-06
2014-12-19 09:31:38.309000,1.609e-08,1.3718e-06
2014-12-19 09:31:40.355000,1.4976e-08,1.3797e-06
2014-12-19 09:31:42.404999,1.609e-08,1.3797e-06
2014-12-19 09:31:44.451999,1.609e-08,1.377e-06
2014-12-19 09:31:46.498999,1.3861e-08,1.3797e-06
2014-12-19 09:31:48.548999,1.4976e-08,1.3849e-06
2014-12-19 09:31:50.594999,1.7204e-08,1.3849e-06
2014-12-19 09:31:52.644999,1.609e-08,1.3849e-06
2014-12-19 09:31:54.691999,1.7204e-08,1.3849e-06
2014-12-19 09:31:56.738999,1.7204e-08,1.3928e-06
2014-12-19 09:31:58.788999,1.7204e-08,1.3928e-06
2014-12-19 09:32:00.834999,1.7204e-08,1.398e-06
2014-12-19 09:32:02.884999,1.609e-08,1.3954e-06
2014-12-19 09:32:04.931999,1.7204e-08,1.398e-06
2014-12-19 09:32:06.978999,1.8319e-08,1.398e-06
2014-12-19 09:32:09.028999,1.609e-08,1.4006e-06
2014-12-19 09:32:11.074999,1.8319e-08,1.4006e-06
2014-12-19 09:32:13.125000,1.7204e-08,1.4006e-06
2014-12-19 09:32:15.171999,1.7204e-08,1.4033e-06
2014-12-19 09:32:17.218999,1.8319e-08,1.4033e-06
2014-12-19 09:32:19.268999,1.7204e-08,1.4006e-06
2014-12-19 09:32:21.314999,1.609e-08,1.4059e-06
2014-12-19 09:32:23.365000,1.609e-08,1.4059e-06
2014-12-19 09:32:25.411999,1.7204e-08,1.4085e-06
2014-12-19 09:32:27.458999,1.7204e-08,1.4138e-06
2014-12-19 09:32:29.508999,1.8319e-08,1.4164e-06
2014-12-19 09:32:31.554999,1.9433e-08,1.4138e-06
2014-12-19 09:32:33.605000,1.9433e-08,1.419e-06
2014-12-19 09:32:35.651999,2.1662e-08,1.4243e-06
2014-12-19 09:32:37.698999,2.0548e-08,1.4295e-06
2014-12-19 09:32:39.748999,2.1662e-08,1.4348e-06
2014-12-19 09:32:41.794999,2.2777e-08,1.44e-06
2014-12-19 09:32:43.844999,2.1662e-08,1.4452e-06
2014-12-19 09:32:45.891999,2.2777e-08,1.4479e-06
2014-12-19 09:32:47.938999,2.5006e-08,1.4531e-06
2014-12-19 09:32:49.988999,2.5006e-08,1.4584e-06
2014-12-19 09:32:52.034999,2.612e-08,1.4688e-06
2014-12-19 09:32:54.084999,2.8349e-08,1.4741e-06
