,xrsa,xrsb
1986-07-06 18:48:00.500,1e-09,4.9e-08
1986-07-06 18:48:03.500,1e-09,4.9e-08
1986-07-06 18:48:06.500,1e-09,4.9e-08
1986-07-06 18:48:10.500,1e-09,5.21e-08
1986-07-06 18:48:13.500,1e-09,5.21e-08
1986-07-06 18:48:16.500,1e-09,5.21e-08
1986-07-06 18:48:19.500,1e-09,4.59e-08
1986-07-06 18:48:22.500,1e-09,4.9e-08
1986-07-06 18:48:25.500,1e-09,4.59e-08
1986-07-06 18:48:28.500,1e-09,4.59e-08
1986-07-06 18:48:31.500,1e-09,4.59e-08
1986-07-06 18:48:34.500,1e-09,4.59e-08
1986-07-06 18:48:37.500,1e-09,4.59e-08
1986-07-06 18:48:40.500,1e-09,5.21e-08
1986-07-06 18:48:43.500,1e-09,4.9e-08
1986-07-06 18:48:46.500,1e-09,4.9e-08
1986-07-06 18:48:49.500,1e-09,4.28e-08
1986-07-06 18:48:52.500,1e-09,4.59e-08
1986-07-06 18:48:55.500,1e-09,4.59e-08
1986-07-06 18:48:58.500,1e-09,4.28e-08
1986-07-06 18:49:01.500,1e-09,4.59e-08
1986-07-06 18:49:05.500,1e-09,4.9e-08
1986-07-06 18:49:08.500,1e-09,4.59e-08
1986-07-06 18:49:11.500,1e-09,4.59e-08
1986-07-06 18:49:14.500,1e-09,4.9e-08
1986-07-06 18:49:17.500,1e-09,4.9e-08
1986-07-06 18:49:20.500,1e-09,5.21e-08
1986-07-06 18:49:23.500,1e-09,5.21e-08
1986-07-06 18:49:26.500,1e-09,5.21e-08
1986-07-06 18:49:29.500,1e-09,5.21e-08
1986-07-06 18:49:32.500,1e-09,4.9e-08
1986-07-06 18:49:35.500,1e-09,4.59e-08
1986-07-06 18:49:38.500,1e-09,5.52e-08
1986-07-06 18:49:41.500,1e-09,5.21e-08
1986-07-06 18:49:44.500,1e-09,5.83e-08
1986-07-06 18:49:47.500,1e-09,5.83e-08
1986-07-06 18:49:50.500,1e-09,5.21e-08
1986-07-06 18:49:54.500,1e-09,5.52e-08
1986-07-06 18:49:57.500,1e-09,5.83e-08
1986-07-06 18:50:00.500,1e-09,5.52e-08
1986-07-06 18:50:03.500,1e-09,5.21e-08
1986-07-06 18:50:06.500,1e-09,5.52e-08
1986-07-06 18:50:09.500,1e-09,5.52e-08
1986-07-06 18:50:12.500,1e-09,5.83e-08
1986-07-06 18:50:15.500,1e-09,5.52e-08
1986-07-06 18:50:18.500,1e-09,5.83e-08
1986-07-06 18:50:21.500,1e-09,5.83e-08
1986-07-06 18:50:24.500,1e-09,5.52e-08
1986-07-06 18:50:27.500,1e-09,5.83e-08
1986-07-06 18:50:30.500,1e-09,5.83e-08
1986-07-06 18:50:33.500,1e-09,6.14e-08
1986-07-06 18:50:36.500,1e-09,6.45e-08
1986-07-06 18:50:39.500,1e-09,6.76e-08
1986-07-06 18:50:42.500,1e-09,6.76e-08
1986-07-06 18:50:46.500,1e-09,6.45e-08
1986-07-06 18:50:49.500,1e-09,6.76e-08
1986-07-06 18:50:52.500,1e-09,6.76e-08
1986-07-06 18:50:55.500,1e-09,7.07e-08
1986-07-06 18:50:58.500,1e-09,6.45e-08
1986-07-06 18:51:01.500,1e-09,6.76e-08
1986-07-06 18:51:04.500,1e-09,6.45e-08
1986-07-06 18:51:07.500,1e-09,6.45e-08
1986-07-06 18:51:10.500,1e-09,6.76e-08
1986-07-06 18:51:13.500,1e-09,6.76e-08
1986-07-06 18:51:16.500,1e-09,6.45e-08
1986-07-06 18:51:19.500,1e-09,6.45e-08
1986-07-06 18:51:22.500,1e-09,7.07e-08
1986-07-06 18:51:25.500,1e-09,7.38e-08
1986-07-06 18:51:28.500,1e-09,7.07e-08
1986-07-06 18:51:32.500,1e-09,7.07e-08
1986-07-06 18:51:35.500,1e-09,7.38e-08
1986-07-06 18:51:47.500,1e-09,7.38e-08
1986-07-06 18:51:50.500,1e-09,7.69e-08
1986-07-06 18:51:53.500,1e-09,7.69e-08
1986-07-06 18:51:56.500,1e-09,7.38e-08
1986-07-06 18:51:59.500,1e-09,7.69e-08
1986-07-06 18:52:02.500,1e-09,7.38e-08
1986-07-06 18:52:05.500,1e-09,7.38e-08
1986-07-06 18:52:08.500,1e-09,6.76e-08
1986-07-06 18:52:11.500,1e-09,7.07e-08
1986-07-06 18:52:14.500,1e-09,7.07e-08
1986-07-06 18:52:17.500,1e-09,6.76e-08
1986-07-06 18:52:20.500,1e-09,6.76e-08
1986-07-06 18:52:23.500,1e-09,7.07e-08
1986-07-06 18:52:27.500,1e-09,7.07e-08
1986-07-06 18:52:30.500,1e-09,7.07e-08
1986-07-06 18:52:32.500,1e-09,7.07e-08
1986-07-06 18:52:36.500,1e-09,6.76e-08
1986-07-06 18:52:39.500,1e-09,6.76e-08
1986-07-06 18:52:42.500,1e-09,6.76e-08
1986-07-06 18:52:45.500,1e-09,6.76e-08
1986-07-06 18:52:48.500,1e-09,6.45e-08
1986-07-06 18:52:51.500,1e-09,7.07e-08
1986-07-06 18:52:54.500,1e-09,7.07e-08
1986-07-06 18:52:57.500,1e-09,7.38e-08
1986-07-06 18:53:00.500,1e-09,7.38e-08
1986-07-06 18:53:03.500,1e-09,7.07e-08
1986-07-06 18:53:06.500,1e-09,6.76e-08
1986-07-06 18:53:09.500,1e-09,6.45e-08
1986-07-06 18:53:12.500,1e-09,6.14e-08
1986-07-06 18:53:15.500,1e-09,6.45e-08
1986-07-06 18:53:19.500,1e-09,7.38e-08
1986-07-06 18:53:22.500,1e-09,7.07e-08
1986-07-06 18:53:25.500,1e-09,7.69e-08
1986-07-06 18:53:28.500,1e-09,7.38e-08
1986-07-06 18:53:31.500,1e-09,7.07e-08
1986-07-06 18:53:34.500,1e-09,7.38e-08
1986-07-06 18:53:37.500,1e-09,6.76e-08
1986-07-06 18:53:40.500,1e-09,7.38e-08
1986-07-06 18:53:43.500,1e-09,8e-08
1986-07-06 18:53:46.500,1e-09,8e-08
1986-07-06 18:53:49.500,1e-09,7.07e-08
1986-07-06 18:53:52.500,1e-09,6.76e-08
1986-07-06 18:53:55.500,1e-09,6.45e-08
1986-07-06 18:53:58.500,1e-09,6.45e-08
1986-07-06 18:54:01.500,1e-09,7.07e-08
1986-07-06 18:54:04.500,1e-09,6.76e-08
1986-07-06 18:54:08.500,1e-09,6.45e-08
1986-07-06 18:54:11.500,1e-09,6.45e-08
1986-07-06 18:54:14.500,1e-09,6.45e-08
1986-07-06 18:54:17.500,1e-09,6.45e-08
1986-07-06 18:54:20.500,1e-09,6.76e-08
1986-07-06 18:54:23.500,1e-09,6.76e-08
1986-07-06 18:54:26.500,1e-09,7.07e-08
1986-07-06 18:54:29.500,1e-09,6.45e-08
1986-07-06 18:54:32.500,1.1e-09,6.45e-08
1986-07-06 18:54:35.500,1.21e-09,6.76e-08
1986-07-06 18:54:38.500,1e-09,6.76e-08
1986-07-06 18:54:41.500,1e-09,7.38e-08
1986-07-06 18:54:44.500,1e-09,6.45e-08
1986-07-06 18:54:47.500,1e-09,6.76e-08
1986-07-06 18:54:50.500,1e-09,7.07e-08
1986-07-06 18:54:53.500,1e-09,7.07e-08
1986-07-06 18:54:56.500,1e-09,7.07e-08
1986-07-06 18:55:00.500,1e-09,7.38e-08
1986-07-06 18:55:03.500,1e-09,7.69e-08
1986-07-06 18:55:06.500,1e-09,7.69e-08
1986-07-06 18:55:09.500,1e-09,7.69e-08
1986-07-06 18:55:12.500,1e-09,7.38e-08
1986-07-06 18:55:15.500,1e-09,7.38e-08
1986-07-06 18:55:18.500,1e-09,7.38e-08
1986-07-06 18:55:21.500,1e-09,7.69e-08
1986-07-06 18:55:24.500,1e-09,7.38e-08
1986-07-06 18:55:27.500,1e-09,7.07e-08
1986-07-06 18:55:30.500,1e-09,7.69e-08
1986-07-06 18:55:33.500,1e-09,7.69e-08
1986-07-06 18:55:36.500,1e-09,8.62e-08
1986-07-06 18:55:39.500,1e-09,8e-08
1986-07-06 18:55:42.500,1e-09,8e-08
1986-07-06 18:55:45.500,1e-09,7.69e-08
1986-07-06 18:55:48.500,1e-09,7.38e-08
1986-07-06 18:55:51.500,1e-09,7.38e-08
1986-07-06 18:55:54.500,1e-09,7.69e-08
1986-07-06 18:55:58.500,1e-09,7.69e-08
