,xrsa,xrsb
1984-02-16 02:24:01.500,4.915e-08,1.24e-06
1984-02-16 02:24:04.500,5.07e-08,1.267e-06
1984-02-16 02:24:07.500,5.318e-08,1.295e-06
1984-02-16 02:24:10.500,5.505e-08,1.322e-06
1984-02-16 02:24:13.500,5.598e-08,1.336e-06
1984-02-16 02:24:16.500,5.691e-08,1.364e-06
1984-02-16 02:24:19.500,5.878e-08,1.394e-06
1984-02-16 02:24:22.500,6.033e-08,1.412e-06
1984-02-16 02:24:25.500,6.157e-08,1.425e-06
1984-02-16 02:24:29.500,6.313e-08,1.446e-06
1984-02-16 02:24:32.500,6.437e-08,1.467e-06
1984-02-16 02:24:35.500,6.499e-08,1.487e-06
1984-02-16 02:24:38.500,6.623e-08,6.023e-06
1984-02-16 02:24:41.500,6.592e-08,2.999e-06
1984-02-16 02:24:44.500,6.561e-08,2.124e-06
1984-02-16 02:24:47.500,6.716e-08,1.76e-06
1984-02-16 02:24:50.500,6.841e-08,1.651e-06
1984-02-16 02:24:53.500,6.872e-08,1.578e-06
1984-02-16 02:24:56.500,6.903e-08,1.578e-06
1984-02-16 02:24:59.500,6.903e-08,1.578e-06
1984-02-16 02:25:02.500,7.12e-08,1.578e-06
1984-02-16 02:25:05.500,7.089e-08,1.614e-06
1984-02-16 02:25:08.500,7.245e-08,1.614e-06
1984-02-16 02:25:11.500,7.524e-08,1.651e-06
1984-02-16 02:25:14.500,7.835e-08,1.687e-06
1984-02-16 02:25:17.500,7.99e-08,1.687e-06
1984-02-16 02:25:21.500,8.239e-08,1.724e-06
1984-02-16 02:25:24.500,8.58e-08,1.76e-06
1984-02-16 02:25:27.500,8.922e-08,1.76e-06
1984-02-16 02:25:30.500,9.046e-08,1.796e-06
1984-02-16 02:25:33.500,9.171e-08,1.833e-06
1984-02-16 02:25:36.500,9.357e-08,1.833e-06
1984-02-16 02:25:39.500,9.419e-08,1.833e-06
1984-02-16 02:25:42.500,9.575e-08,1.869e-06
1984-02-16 02:25:45.500,9.73e-08,1.869e-06
1984-02-16 02:25:48.500,9.606e-08,1.869e-06
1984-02-16 02:25:51.500,9.543e-08,1.869e-06
1984-02-16 02:25:54.500,9.575e-08,1.906e-06
1984-02-16 02:25:57.500,9.637e-08,1.906e-06
1984-02-16 02:26:00.500,9.73e-08,1.906e-06
