,xrsa,xrsb
2013-03-15 04:29:01.084999,1e-09,3.5397e-07
2013-03-15 04:29:03.131999,1e-09,3.5135e-07
2013-03-15 04:29:05.181999,1e-09,3.4873e-07
2013-03-15 04:29:07.228999,1e-09,3.5397e-07
2013-03-15 04:29:09.278999,1e-09,3.5397e-07
2013-03-15 04:29:11.324999,1e-09,3.5397e-07
2013-03-15 04:29:13.371999,1e-09,3.4873e-07
2013-03-15 04:29:15.418999,1e-09,3.4873e-07
2013-03-15 04:29:17.468999,1e-09,3.4873e-07
2013-03-15 04:29:19.514999,1e-09,3.4873e-07
2013-03-15 04:29:21.564999,1e-09,3.4873e-07
2013-03-15 04:29:23.611999,1e-09,3.461e-07
2013-03-15 04:29:25.658999,1e-09,3.4873e-07
2013-03-15 04:29:27.708999,1e-09,3.5135e-07
2013-03-15 04:29:29.754999,1e-09,3.461e-07
2013-03-15 04:29:31.804999,1e-09,3.5135e-07
2013-03-15 04:29:33.851999,1e-09,3.4873e-07
2013-03-15 04:29:35.898999,1e-09,3.461e-07
2013-03-15 04:29:37.948999,1e-09,3.4873e-07
2013-03-15 04:29:39.994999,1e-09,3.4873e-07
2013-03-15 04:29:42.044999,1e-09,3.4873e-07
2013-03-15 04:29:44.092000,1e-09,3.461e-07
2013-03-15 04:29:46.138999,1e-09,3.4873e-07
2013-03-15 04:29:48.188999,1e-09,3.5135e-07
2013-03-15 04:29:50.234999,1e-09,3.4873e-07
2013-03-15 04:29:52.284999,1e-09,3.461e-07
2013-03-15 04:29:54.332000,1e-09,3.4873e-07
2013-03-15 04:29:56.378999,1e-09,3.461e-07
2013-03-15 04:29:58.428999,1e-09,3.4873e-07
2013-03-15 04:30:00.474999,1e-09,3.4873e-07
2013-03-15 04:30:02.524999,1e-09,3.4873e-07
2013-03-15 04:30:04.571999,1e-09,3.4873e-07
2013-03-15 04:30:06.618999,1e-09,3.5135e-07
2013-03-15 04:30:08.668999,1e-09,3.4873e-07
2013-03-15 04:30:10.714999,1e-09,3.5397e-07
2013-03-15 04:30:12.764999,1e-09,3.5135e-07
2013-03-15 04:30:14.811999,1e-09,3.5135e-07
2013-03-15 04:30:16.858999,1e-09,3.5135e-07
2013-03-15 04:30:18.908999,1e-09,3.5135e-07
2013-03-15 04:30:20.954999,1e-09,3.5135e-07
2013-03-15 04:30:23.001999,1e-09,3.566e-07
2013-03-15 04:30:25.051999,1e-09,3.5397e-07
2013-03-15 04:30:27.098999,1e-09,3.5397e-07
2013-03-15 04:30:29.148999,1e-09,3.566e-07
2013-03-15 04:30:31.194999,1e-09,3.566e-07
2013-03-15 04:30:33.241999,1e-09,3.566e-07
2013-03-15 04:30:35.291999,1e-09,3.5397e-07
2013-03-15 04:30:37.338999,1e-09,3.5135e-07
2013-03-15 04:30:39.388999,1e-09,3.5397e-07
2013-03-15 04:30:41.434999,1e-09,3.5922e-07
2013-03-15 04:30:43.481999,1e-09,3.6184e-07
2013-03-15 04:30:45.531999,1e-09,3.566e-07
2013-03-15 04:30:47.578999,1e-09,3.6184e-07
2013-03-15 04:30:49.628999,1e-09,3.5922e-07
2013-03-15 04:30:51.674999,1e-09,3.566e-07
2013-03-15 04:30:53.721999,1e-09,3.566e-07
2013-03-15 04:30:55.771999,1e-09,3.5922e-07
2013-03-15 04:30:57.819000,1e-09,3.5922e-07
